part_id,stock_level,cost_price,entry_date
SP-265,474,184.64,2025-04-24
SP-172,26,252.0,2024-05-11
SP-431,218,31.06,2025-07-23
SP-404,182,392.49,2024-05-02
SP-235,229,125.0,2024-04-02
SP-171,195,409.29,2024-06-08
SP-304,0,386.0,2024-02-02
SP-357,376,403.0,2024-06-28
SP-242,415,149.7,2025-04-25
SP-383,11,175.67,2024-05-08
SP-469,218,407.0,2024-08-09
SP-399,229,25.05,2025-07-09
SP-106,170,157.0,2024-07-27
SP-425,166,379.26,2024-09-04
SP-117,435,121.44,2024-03-22
SP-178,348,161.38,2025-07-08
SP-498,93,430.27,2024-07-06
SP-292,0,140.71,2025-05-18
SP-397,6,141.85,2024-09-17
SP-281,355,438.19,2024-12-08
SP-374,229,130.89,2025-02-24
SP-197,243,427.0,2024-11-30
SP-436,493,37.83,2025-05-06
SP-408,229,192.8,2025-01-07
SP-452,156,101.04,2025-03-31
SP-133,33,420.26,2024-10-03
SP-346,407,249.0,2024-03-30
SP-179,317,372.18,2024-12-26
SP-324,351,335.88,2024-10-31
SP-128,5,413.93,2025-07-04
SP-265,256,199.41,2025-06-21
SP-144,5,120.93,2024-10-19
SP-225,453,449.11,2025-05-29
SP-160,0,31.08,2024-04-13
SP-150,253,77.51,2024-06-11
SP-336,5,124.21,2024-09-22
SP-432,229,146.0,2024-01-13
SP-162,5,350.56,2024-03-27
SP-196,354,312.8,2024-05-27
SP-119,5,180.32,2024-02-25
SP-258,5,210.04,2025-03-23
SP-191,47,322.87,2025-07-06
SP-158,321,364.57,2025-02-11
SP-480,229,87.34,2025-05-31
SP-192,0,384.91,2024-12-07
SP-191,337,446.0,2025-03-14
SP-457,78,42.0,2024-05-14
SP-466,118,200.33,2024-10-22
SP-284,150,298.7,2024-09-06
SP-221,146,448.74,2025-06-07
SP-246,153,90.0,2024-01-11
SP-386,476,202.72,2024-03-24
SP-258,313,428.33,2024-04-26
SP-369,0,118.2,2025-05-22
SP-483,229,378.08,2024-12-23
SP-104,425,224.57,2024-10-30
SP-312,431,348.26,2025-01-23
SP-365,5,141.0,2024-01-08
SP-125,62,61.11,2025-02-12
SP-366,426,288.05,2025-06-15
SP-387,5,398.39,2024-09-24
SP-386,310,103.91,2024-12-15
SP-402,154,61.71,2025-05-26
SP-441,166,331.22,2025-07-28
SP-496,82,293.1,2025-06-08
SP-381,411,444.12,2024-11-18
SP-146,229,355.0,2024-12-25
SP-254,358,333.68,2024-06-07
SP-204,229,71.82,2024-08-14
SP-164,363,201.98,2024-03-11
SP-447,344,425.23,2024-09-26
SP-109,288,261.76,2025-07-03
SP-392,313,398.78,2024-08-27
SP-296,5,369.97,2025-03-18
SP-182,234,301.04,2024-11-15
SP-373,229,71.61,2024-10-05
SP-433,30,386.36,2025-07-01
SP-223,380,321.88,2025-05-26
SP-232,177,10.22,2025-07-09
SP-103,159,238.91,2024-05-30
SP-342,451,230.84,2025-02-11
SP-395,217,163.69,2024-02-28
SP-191,0,336.03,2025-05-25
SP-499,5,196.29,2025-02-19
SP-277,128,232.13,2025-02-25
SP-271,442,38.63,2024-11-25
SP-373,210,83.27,2024-02-18
SP-207,251,442.64,2025-01-13
SP-235,200,359.07,2024-12-05
SP-333,438,84.46,2024-08-03
SP-212,0,110.88,2025-04-10
SP-475,214,118.23,2024-06-09
SP-297,300,271.65,2024-05-05
SP-342,490,327.43,2024-03-22
SP-194,229,397.3,2025-07-08
SP-415,229,84.6,2025-05-17
SP-228,489,447.48,2025-07-29
SP-495,486,410.17,2024-04-30
SP-268,105,170.77,2025-05-17
SP-174,44,323.83,2024-11-12
SP-498,5,156.94,2024-08-06
SP-369,442,145.62,2024-01-23
SP-173,48,358.5,2024-01-28
SP-298,407,194.74,2024-08-19
SP-169,231,407.43,2024-05-30
SP-154,343,76.0,2024-05-14
SP-212,229,121.89,2024-12-15
SP-293,424,31.22,2025-03-03
SP-385,0,158.52,2024-10-24
SP-368,229,42.14,2024-01-27
SP-447,0,134.63,2024-02-26
SP-204,218,386.7,2024-01-29
SP-262,59,324.02,2024-09-29
SP-346,43,323.03,2024-02-16
SP-369,242,410.0,2024-03-05
SP-209,162,444.0,2025-06-07
SP-478,5,86.0,2024-08-31
SP-131,5,250.07,2024-11-11
SP-138,218,313.0,2025-04-06
SP-120,270,48.79,2025-06-21
SP-109,259,98.59,2025-02-06
SP-137,384,366.27,2024-11-07
SP-139,200,418.81,2024-01-09
SP-132,252,401.0,2025-06-19
SP-117,151,186.13,2024-01-06
SP-465,204,146.96,2024-12-17
SP-274,435,264.1,2024-09-29
SP-150,254,274.22,2024-10-27
SP-399,305,444.63,2024-06-25
SP-414,146,316.1,2025-03-25
SP-178,444,274.17,2024-01-15
SP-237,317,53.58,2025-01-16
SP-472,449,195.26,2024-09-17
SP-296,0,431.43,2025-06-18
SP-498,5,149.97,2024-08-11
SP-358,112,10.37,2024-04-18
SP-279,229,436.0,2025-03-22
SP-432,333,423.03,2025-04-14
SP-215,238,36.2,2024-01-22
SP-141,0,214.0,2025-03-07
SP-102,438,306.49,2024-10-10
SP-107,96,139.95,2024-03-29
SP-235,415,194.0,2025-01-13
SP-239,5,364.07,2024-05-29
SP-101,46,446.08,2025-04-18
SP-454,235,168.0,2024-05-28
SP-118,0,414.0,2024-03-26
SP-190,281,141.13,2024-12-17
SP-183,229,294.84,2025-01-29
SP-432,491,311.1,2025-02-12
SP-109,100,307.64,2024-06-21
SP-376,455,257.1,2024-06-17
SP-428,5,334.26,2025-05-10
SP-185,344,275.0,2024-05-22
SP-216,288,207.0,2025-04-09
SP-344,140,412.33,2024-12-30
SP-231,5,105.0,2024-06-21
SP-229,11,189.82,2024-12-29
SP-262,218,194.41,2024-12-22
SP-211,178,68.44,2024-09-01
SP-132,0,335.23,2024-11-23
SP-276,324,229.13,2025-06-08
SP-319,90,397.25,2024-07-22
SP-308,265,124.37,2024-11-03
SP-399,269,214.01,2024-10-08
SP-291,412,404.0,2025-06-18
SP-227,218,406.95,2024-06-28
SP-362,426,246.52,2024-05-13
SP-264,169,205.56,2024-07-23
SP-381,154,283.38,2025-07-07
SP-431,229,366.87,2024-10-31
SP-400,5,63.79,2025-07-05
SP-120,151,79.2,2025-05-21
SP-496,229,437.31,2024-12-22
SP-195,5,38.67,2024-09-05
SP-202,154,153.34,2024-08-18
SP-242,229,54.6,2024-05-18
SP-424,229,194.54,2024-08-02
SP-116,347,275.54,2024-05-25
SP-286,21,423.1,2024-08-01
SP-370,132,198.0,2024-08-26
SP-317,269,131.0,2024-11-08
SP-490,5,74.45,2025-05-26
SP-465,41,188.0,2025-01-27
SP-478,229,113.98,2024-12-04
SP-199,229,276.9,2024-06-17
SP-285,131,396.79,2024-01-24
SP-312,229,400.73,2024-06-29
SP-285,356,117.32,2024-11-08
SP-107,350,100.08,2024-06-17
SP-274,295,229.1,2024-04-18
SP-206,362,194.52,2025-05-24
SP-491,175,352.55,2024-05-05
SP-102,289,387.11,2024-01-15
SP-475,0,107.54,2024-07-31
SP-137,208,357.26,2024-06-06
SP-310,123,157.08,2024-03-03
SP-477,466,263.43,2024-09-25
SP-314,374,126.44,2024-09-17
SP-359,234,427.73,2024-06-16
SP-361,229,161.11,2025-01-29
SP-487,0,435.61,2025-04-13
SP-365,268,355.04,2025-07-22
SP-161,229,174.34,2024-04-10
SP-421,484,69.6,2025-04-30
SP-158,5,44.44,2024-09-19
SP-152,0,10.67,2024-10-12
SP-237,229,111.4,2024-04-09
SP-323,90,342.0,2024-06-27
SP-131,498,217.21,2025-05-16
SP-397,125,10.3,2025-03-19
SP-357,432,261.37,2025-05-02
SP-316,229,199.35,2024-02-20
SP-137,412,9.74,2024-08-03
SP-431,149,146.92,2024-07-06
SP-303,232,57.53,2024-12-22
SP-377,275,174.71,2024-05-17
SP-375,24,55.15,2025-01-11
SP-392,121,257.66,2024-12-19
SP-116,409,448.65,2024-01-11
SP-252,404,330.23,2024-11-16
SP-442,5,434.6,2025-02-17
SP-463,483,60.78,2024-02-28
SP-356,5,231.41,2024-08-27
SP-193,275,61.17,2024-03-19
SP-490,28,103.56,2025-06-21
SP-143,5,59.52,2024-01-30
SP-281,416,333.0,2024-10-03
SP-292,90,149.08,2024-07-13
SP-420,229,410.89,2025-02-18
SP-390,252,406.51,2024-08-18
SP-192,88,298.89,2025-05-26
SP-170,229,290.15,2024-03-25
SP-198,311,89.04,2024-09-20
SP-244,370,245.58,2024-04-11
SP-411,229,441.78,2024-09-26
SP-113,299,16.04,2024-03-27
SP-409,229,446.78,2025-02-23
SP-197,460,93.62,2024-11-17
SP-488,451,114.56,2025-05-15
SP-212,257,154.33,2024-07-10
SP-326,499,334.95,2024-12-28
SP-352,158,311.0,2024-11-19
SP-454,477,44.55,2025-05-07
SP-439,0,325.98,2024-02-05
SP-224,392,132.0,2024-03-01
SP-145,83,160.86,2024-06-22
SP-260,170,428.23,2025-03-27
SP-191,336,187.0,2024-02-08
SP-253,393,332.45,2024-06-06
SP-347,222,242.0,2024-04-28
SP-416,229,341.43,2024-08-04
SP-385,128,162.48,2024-03-26
SP-382,172,413.27,2024-10-06
SP-197,213,366.49,2024-09-17
SP-395,0,257.35,2025-06-05
SP-151,202,234.0,2024-05-30
SP-183,311,172.24,2024-07-06
SP-172,407,23.0,2025-06-28
SP-492,79,177.08,2024-07-06
SP-498,0,440.0,2024-02-21
SP-373,367,76.0,2024-06-10
SP-470,229,140.89,2024-06-19
SP-434,164,153.69,2024-11-08
SP-456,275,261.28,2024-09-09
SP-117,191,359.11,2025-03-31
SP-455,139,376.0,2024-12-28
SP-228,81,329.63,2024-01-04
SP-407,388,416.43,2024-01-15
SP-297,248,54.04,2024-05-04
SP-387,407,337.5,2025-07-04
SP-399,229,306.89,2024-10-12
SP-148,234,6.22,2025-02-13
SP-248,159,247.8,2024-12-01
SP-170,313,141.35,2025-01-04
SP-229,360,231.56,2024-07-20
SP-430,110,242.36,2024-07-27
SP-499,240,395.65,2025-06-13
SP-442,0,128.68,2025-03-16
SP-273,348,114.44,2025-05-16
SP-201,229,86.32,2025-07-17
SP-318,18,105.0,2024-12-31
SP-159,491,115.25,2024-07-04
SP-287,302,238.0,2024-10-07
SP-105,229,427.58,2024-02-01
SP-151,122,55.6,2025-04-30
SP-398,208,381.0,2024-10-28
SP-235,74,64.64,2025-03-02
SP-256,300,102.0,2024-08-17
SP-295,136,350.58,2024-06-29
SP-478,85,98.0,2024-05-31
SP-150,282,238.4,2024-11-13
SP-152,369,381.0,2024-09-14
SP-236,392,432.13,2025-01-15
SP-115,241,303.66,2024-05-16
SP-188,161,316.54,2025-04-12
SP-310,164,302.0,2025-05-22
SP-190,500,82.85,2025-02-04
SP-329,5,185.0,2025-06-09
SP-459,0,181.16,2024-03-12
SP-360,238,428.94,2024-02-07
SP-293,400,156.3,2024-04-26
SP-142,388,94.74,2025-07-29
SP-334,5,139.26,2025-05-03
SP-331,281,242.77,2024-11-20
SP-437,45,60.3,2024-04-01
SP-344,229,413.85,2024-04-22
SP-417,245,430.0,2024-10-07
SP-233,460,239.0,2024-06-18
SP-158,5,201.3,2025-06-07
SP-433,442,205.14,2024-11-20
SP-150,229,72.16,2024-07-25
SP-293,229,403.53,2025-02-27
SP-326,270,303.21,2025-05-04
SP-234,5,398.83,2024-12-04
SP-463,229,211.17,2024-04-26
SP-458,229,280.24,2025-03-31
SP-391,334,388.31,2025-04-22
SP-301,229,214.0,2025-07-17
SP-124,443,100.0,2024-05-06
SP-146,74,184.64,2024-04-04
SP-255,0,338.22,2025-03-03
SP-131,5,54.0,2024-07-27
SP-479,229,287.95,2024-08-24
SP-213,229,84.0,2025-07-22
SP-288,358,32.52,2024-03-09
SP-197,0,131.74,2024-08-17
SP-125,5,53.97,2025-02-10
SP-161,0,101.94,2025-07-22
SP-317,229,156.99,2025-07-18
SP-125,5,247.51,2024-10-20
SP-248,5,336.0,2024-12-30
SP-418,276,93.63,2025-06-25
SP-240,444,243.45,2024-09-27
SP-383,478,356.56,2024-12-15
SP-436,229,309.38,2025-05-04
SP-346,252,335.64,2025-02-23
SP-348,59,406.54,2025-05-09
SP-422,229,143.06,2025-02-02
SP-269,203,438.76,2025-05-05
SP-257,428,318.0,2025-06-27
SP-367,88,49.67,2024-02-12
SP-500,325,278.73,2025-01-15
SP-311,91,386.82,2024-08-17
SP-134,5,38.28,2024-06-11
SP-174,308,296.89,2024-06-11
SP-171,464,141.43,2025-02-20
SP-478,62,334.12,2024-09-09
SP-359,109,418.04,2024-06-08
SP-420,5,392.98,2024-12-12
SP-418,47,341.85,2024-12-11
SP-459,418,35.93,2025-01-14
SP-111,355,322.98,2024-06-21
SP-484,219,92.89,2025-04-16
SP-491,158,222.02,2024-12-05
SP-438,216,210.25,2024-06-06
SP-309,229,57.6,2024-06-22
SP-296,188,290.04,2025-06-15
SP-166,98,336.44,2024-12-16
SP-409,229,304.76,2024-06-23
SP-272,0,65.15,2024-03-13
SP-268,130,293.8,2025-04-19
SP-307,5,347.92,2025-07-14
SP-340,453,64.0,2024-11-01
SP-255,5,388.08,2025-04-26
SP-204,250,113.11,2024-01-01
SP-280,23,345.2,2024-08-26
SP-233,229,186.0,2025-03-12
SP-173,20,393.0,2025-05-15
SP-164,0,418.0,2024-12-24
SP-215,459,118.05,2024-07-19
SP-192,462,108.01,2025-02-04
SP-414,286,93.04,2024-06-19
SP-366,378,293.98,2024-07-11
SP-350,22,146.55,2024-08-09
SP-288,116,94.88,2025-05-20
SP-355,387,414.21,2024-01-12
SP-319,410,236.54,2024-10-22
SP-461,477,65.54,2024-02-17
SP-481,28,167.2,2024-05-07
SP-237,292,444.33,2024-06-29
SP-362,229,25.77,2025-05-31
SP-415,315,419.19,2025-01-27
SP-134,167,59.56,2025-02-19
SP-495,5,447.35,2024-01-07
SP-150,5,319.01,2024-10-04
SP-289,117,332.77,2025-01-20
SP-319,203,315.0,2024-09-24
SP-325,5,42.94,2024-12-22
SP-424,391,289.02,2024-04-20
SP-173,229,9.79,2025-02-05
SP-400,221,251.86,2024-11-27
SP-485,191,130.26,2024-12-04
SP-131,45,251.27,2024-11-26
SP-292,5,90.75,2024-04-13
SP-125,153,186.58,2024-05-22
SP-226,403,409.0,2025-04-09
SP-270,20,328.63,2024-12-20
SP-277,0,258.67,2024-10-25
SP-423,360,67.67,2024-10-16
SP-380,131,233.37,2024-11-13
SP-280,331,185.07,2024-09-24
SP-327,68,96.63,2024-07-24
SP-245,5,151.79,2025-05-09
SP-396,475,172.21,2024-09-16
SP-166,89,10.29,2024-06-24
SP-432,181,201.37,2024-05-16
SP-347,229,235.39,2025-06-10
SP-454,229,70.0,2024-08-27
SP-288,12,327.12,2025-01-12
SP-102,468,248.0,2024-10-05
SP-243,191,186.93,2024-08-01
SP-431,5,269.48,2024-06-01
SP-145,162,69.0,2024-07-14
SP-247,5,117.0,2024-10-25
SP-187,5,328.02,2025-03-28
SP-413,214,31.25,2024-06-04
SP-298,27,334.07,2024-02-18
SP-173,117,444.0,2024-09-16
SP-303,181,84.43,2025-04-13
SP-346,93,79.01,2024-10-09
SP-477,5,97.0,2024-07-24
SP-438,81,220.79,2024-06-03
SP-355,229,432.94,2025-07-10
SP-239,0,235.12,2024-03-01
SP-119,5,393.55,2025-04-25
SP-487,173,174.69,2024-11-16
SP-414,18,178.58,2024-01-11
SP-245,214,195.59,2024-10-05
SP-212,308,112.6,2024-11-19
SP-301,490,444.61,2024-08-09
SP-207,96,327.7,2025-04-01
SP-138,41,323.18,2025-02-13
SP-431,388,344.22,2024-03-07
SP-253,5,115.0,2024-08-08
SP-143,454,363.92,2024-07-28
SP-459,434,124.28,2025-07-06
SP-281,105,76.23,2024-12-23
SP-472,254,135.0,2025-04-08
SP-280,120,244.98,2025-06-09
SP-189,434,219.0,2024-06-25
SP-197,229,58.81,2024-05-23
SP-385,389,383.84,2024-07-01
SP-110,5,75.0,2025-06-10
SP-430,229,121.56,2024-07-31
SP-394,5,163.0,2024-03-25
SP-352,497,258.07,2025-04-23
SP-176,113,65.26,2025-04-29
SP-446,5,387.83,2024-11-03
SP-129,496,300.99,2025-01-31
SP-312,357,112.02,2025-05-29
SP-317,229,106.08,2024-05-29
SP-424,434,70.34,2024-01-20
SP-152,229,432.62,2024-10-16
SP-277,229,378.0,2025-04-14
SP-161,195,329.93,2024-09-20
SP-435,315,40.0,2025-05-15
SP-305,206,93.0,2025-05-20
SP-329,341,353.8,2024-12-31
SP-129,189,327.17,2025-03-01
SP-165,214,194.99,2024-03-19
SP-199,229,445.11,2025-02-26
SP-116,385,379.63,2024-03-03
SP-303,58,208.21,2024-08-15
SP-422,292,174.22,2024-07-01
SP-250,20,404.74,2024-11-11
SP-275,229,359.69,2024-07-08
SP-438,369,358.25,2024-07-11
SP-263,431,207.37,2024-08-15
SP-453,253,433.18,2024-03-26
SP-335,239,176.76,2024-12-10
SP-142,296,280.37,2024-05-31
SP-347,229,82.3,2024-03-09
SP-374,75,23.43,2024-12-07
SP-116,159,344.0,2024-08-08
SP-222,230,347.7,2024-12-30
SP-354,229,7.85,2024-01-13
SP-457,0,177.86,2024-08-02
SP-249,229,86.23,2024-02-01
SP-469,5,154.51,2025-04-01
SP-213,277,370.2,2024-08-17
SP-250,322,325.3,2024-08-28
SP-429,410,312.33,2025-03-20
SP-458,434,396.89,2024-11-16
SP-458,483,152.93,2025-03-30
SP-135,466,440.12,2024-07-10
SP-318,161,155.92,2024-05-27
SP-260,15,256.54,2025-02-08
SP-301,229,433.05,2024-09-26
SP-370,57,436.35,2025-01-21
SP-246,100,211.55,2024-07-27
SP-267,229,181.13,2024-03-11
SP-288,462,237.3,2025-01-31
SP-482,229,43.53,2024-04-02
SP-119,407,387.2,2024-04-17
SP-145,125,434.77,2024-03-05
SP-493,91,128.63,2024-07-22
SP-388,281,357.68,2025-07-02
SP-390,0,62.01,2025-02-10
SP-461,430,7.15,2024-09-13
SP-177,86,6.06,2024-02-16
SP-486,69,396.09,2024-02-29
SP-341,296,238.42,2024-09-03
SP-263,102,108.75,2024-04-14
SP-178,330,229.65,2025-03-02
SP-372,89,30.86,2024-04-30
SP-269,296,145.0,2024-04-09
SP-420,318,135.66,2024-02-12
SP-121,425,159.62,2024-04-06
SP-410,5,204.2,2024-10-22
SP-303,486,438.83,2024-05-27
SP-468,5,316.06,2024-09-26
SP-164,307,196.92,2024-06-07
SP-472,288,279.26,2024-11-08
SP-216,468,161.0,2024-01-06
SP-167,288,285.58,2024-01-05
SP-363,229,117.61,2024-09-16
SP-359,427,104.18,2025-02-18
SP-409,336,227.74,2025-06-22
SP-308,229,222.12,2025-01-14
SP-496,274,340.0,2024-05-17
SP-296,49,280.3,2024-03-09
SP-155,437,51.0,2024-07-17
SP-184,451,161.65,2025-06-23
SP-267,0,33.0,2024-07-16
SP-257,490,29.01,2024-09-26
SP-164,352,146.67,2024-04-28
SP-467,495,431.18,2024-04-29
SP-477,191,373.63,2024-07-08
SP-403,229,179.38,2024-04-28
SP-471,385,116.34,2024-04-07
SP-407,490,83.06,2025-04-02
SP-420,353,206.0,2024-01-07
SP-266,381,366.96,2024-10-29
SP-368,417,148.1,2024-04-02
SP-345,89,143.78,2024-05-31
SP-286,5,364.43,2025-05-03
SP-194,395,212.57,2025-07-22
SP-236,356,379.34,2024-08-29
SP-314,114,350.62,2024-02-01
SP-472,229,314.55,2025-03-24
SP-469,229,331.31,2025-01-25
SP-101,113,91.14,2025-05-01
SP-380,5,76.67,2024-04-12
SP-239,5,114.64,2025-06-06
SP-281,229,205.8,2025-06-04
SP-407,229,116.63,2025-07-11
SP-499,377,384.3,2024-11-22
SP-478,0,60.0,2025-07-07
SP-307,229,163.88,2025-01-15
SP-467,229,312.26,2024-08-18
SP-195,111,118.88,2024-03-19
SP-171,229,260.98,2024-04-21
SP-424,229,283.66,2024-09-24
SP-357,482,423.56,2024-05-23
SP-480,466,263.19,2024-02-06
SP-416,0,110.62,2025-07-06
SP-184,229,154.0,2024-10-09
SP-218,241,99.03,2025-01-10
SP-455,56,232.77,2024-02-23
SP-283,434,119.13,2024-09-09
SP-491,266,16.96,2025-04-21
SP-148,229,196.9,2024-02-13
SP-422,300,230.02,2024-04-16
SP-498,97,267.41,2024-06-21
SP-398,31,13.58,2024-03-05
SP-490,474,258.39,2025-03-23
SP-482,5,419.5,2024-03-10
SP-199,425,71.85,2024-04-18
SP-147,210,247.52,2024-03-11
SP-396,0,287.57,2025-03-07
SP-223,337,48.69,2024-02-07
SP-395,356,324.98,2025-04-28
SP-377,75,390.16,2025-03-31
SP-250,329,80.03,2024-02-29
SP-124,5,420.99,2024-10-07
SP-236,319,105.0,2025-01-08
SP-495,483,370.59,2025-03-28
SP-128,5,258.32,2025-05-21
SP-176,280,196.59,2024-12-07
SP-148,223,305.0,2025-02-23
SP-111,225,428.0,2025-03-15
SP-430,5,295.0,2025-06-12
SP-175,5,227.51,2024-01-30
SP-416,229,156.09,2024-08-07
SP-496,27,311.0,2024-02-11
SP-379,475,16.0,2024-09-09
SP-105,417,429.19,2024-04-30
SP-196,180,396.08,2024-06-26
SP-148,203,180.0,2025-01-01
SP-150,229,422.81,2024-01-25
SP-453,0,255.53,2024-07-28
SP-191,281,45.03,2024-11-26
SP-386,307,182.13,2025-07-30
SP-193,0,270.0,2024-09-09
SP-343,223,63.0,2024-06-10
SP-465,317,315.21,2024-04-20
SP-451,162,311.28,2024-11-07
SP-156,5,395.62,2024-02-28
SP-423,229,318.43,2024-11-03
SP-265,487,381.6,2025-05-11
SP-435,5,57.6,2024-03-10
SP-492,229,302.77,2024-03-17
SP-300,130,134.4,2024-06-14
SP-462,181,98.37,2024-02-07
SP-436,5,314.14,2025-01-27
SP-245,128,71.0,2024-07-12
SP-144,229,290.44,2024-01-21
SP-268,153,214.57,2024-09-03
SP-152,316,287.72,2025-01-21
SP-224,438,248.35,2024-12-26
SP-263,218,21.16,2025-07-05
SP-405,279,184.3,2025-02-08
SP-145,68,157.0,2024-11-19
SP-317,130,371.94,2025-06-04
SP-188,38,115.86,2024-02-22
SP-403,229,363.09,2024-05-15
SP-184,132,321.0,2024-03-10
SP-136,446,304.07,2024-01-23
SP-162,419,226.74,2025-06-04
SP-274,42,361.81,2025-02-20
SP-290,192,390.0,2024-04-22
SP-227,136,385.33,2024-03-05
SP-158,307,238.97,2024-07-24
SP-296,147,306.82,2024-07-27
SP-439,299,434.94,2025-04-14
SP-419,229,329.15,2024-09-30
SP-173,229,55.55,2025-07-05
SP-240,114,449.0,2025-01-25
SP-300,325,255.0,2025-07-03
SP-462,15,157.89,2024-08-12
SP-308,261,318.36,2024-03-14
SP-437,229,184.0,2024-04-01
SP-299,428,214.73,2024-09-27
SP-344,259,216.61,2024-06-21
SP-123,0,102.21,2024-07-25
SP-267,130,138.89,2024-04-26
SP-129,0,335.3,2024-05-16
SP-402,229,84.86,2025-05-06
SP-215,456,397.49,2025-04-20
SP-462,243,449.92,2024-06-29
SP-483,227,17.0,2025-01-31
SP-144,246,96.93,2024-09-16
SP-255,197,116.0,2024-07-25
SP-270,52,42.56,2024-08-16
SP-406,334,263.03,2024-05-27
SP-245,229,382.73,2024-02-06
SP-462,5,422.99,2025-02-23
SP-350,223,416.23,2024-04-07
SP-285,466,357.02,2025-07-27
SP-393,309,59.35,2024-07-23
SP-476,214,188.09,2025-05-18
SP-367,212,78.4,2024-12-03
SP-101,224,175.69,2025-02-01
SP-192,0,28.0,2025-06-20
SP-312,91,78.0,2024-09-11
SP-445,5,228.0,2025-02-15
SP-334,229,394.0,2025-06-20
SP-164,5,112.23,2024-02-27
SP-462,371,358.96,2024-11-02
SP-408,5,114.53,2024-04-22
SP-114,229,263.97,2024-02-29
SP-387,478,318.0,2025-02-26
SP-314,384,162.8,2025-04-24
SP-365,229,404.01,2024-06-27
SP-291,5,47.87,2024-08-14
SP-425,477,275.0,2024-10-20
SP-383,0,235.93,2024-08-15
SP-419,150,400.84,2025-01-26
SP-133,285,58.14,2024-04-17
SP-310,5,80.38,2025-01-31
SP-204,110,377.68,2025-07-11
SP-314,229,201.7,2025-04-09
SP-253,82,266.32,2025-03-28
SP-481,54,206.45,2024-08-29
SP-425,5,409.06,2025-02-09
SP-218,431,177.68,2025-01-26
SP-437,223,248.81,2025-07-20
SP-216,5,93.35,2024-12-02
SP-358,308,136.4,2024-09-19
SP-245,313,206.65,2024-03-06
SP-137,87,410.0,2025-01-14
SP-259,152,209.0,2025-02-27
SP-477,5,62.05,2025-01-03
SP-130,430,59.78,2025-06-22
SP-113,215,209.0,2025-02-27
SP-195,280,60.55,2024-11-24
SP-318,186,38.06,2024-10-20
SP-393,236,365.0,2024-04-24
SP-229,370,179.81,2024-02-05
SP-142,185,353.31,2025-01-23
SP-389,5,90.2,2025-01-21
SP-270,172,18.0,2024-11-29
SP-411,62,123.38,2024-07-27
SP-478,356,133.5,2025-02-16
SP-465,69,282.65,2025-07-13
SP-325,0,239.88,2025-03-25
SP-468,249,171.28,2025-06-27
SP-144,0,340.92,2025-03-29
SP-232,229,132.21,2024-08-23
SP-448,218,276.0,2024-04-10
SP-331,436,241.8,2025-04-15
SP-400,285,228.01,2024-07-23
SP-246,150,44.16,2024-02-22
SP-101,256,389.96,2024-08-07
SP-433,304,310.08,2024-09-26
SP-169,5,297.49,2024-07-28
SP-394,479,86.67,2024-05-24
SP-116,5,433.36,2025-07-18
SP-338,140,318.0,2024-09-14
SP-174,170,360.81,2025-01-30
SP-497,136,179.71,2024-03-14
SP-433,454,21.06,2024-02-10
SP-365,318,168.5,2024-11-30
SP-185,0,225.14,2024-04-26
SP-426,23,220.94,2025-02-25
SP-413,43,413.0,2024-08-22
SP-102,5,110.47,2024-12-14
SP-276,0,389.0,2025-06-16
SP-388,13,102.0,2024-02-22
SP-421,304,183.41,2024-03-23
SP-140,5,426.04,2024-09-30
SP-370,229,193.45,2025-03-29
SP-353,13,338.53,2025-03-25
SP-169,261,177.0,2024-07-22
SP-418,133,432.17,2025-06-25
SP-286,452,245.68,2024-04-19
SP-436,460,166.73,2025-07-24
SP-225,5,49.61,2025-02-09
SP-326,157,420.68,2024-04-10
SP-308,139,223.85,2024-04-20
SP-256,116,66.81,2024-06-11
SP-452,274,215.0,2025-07-23
SP-173,329,396.5,2024-07-18
SP-497,187,314.0,2025-05-27
SP-283,460,20.05,2025-05-22
SP-447,229,341.18,2024-12-04
SP-356,103,177.28,2024-11-14
SP-383,418,443.56,2025-06-20
SP-135,229,388.33,2024-02-28
SP-241,420,378.05,2025-02-11
SP-356,0,350.14,2024-05-14
SP-423,192,76.56,2024-08-23
SP-186,81,413.0,2024-09-25
SP-483,494,183.36,2025-06-27
SP-415,122,179.81,2025-04-11
SP-321,86,220.03,2025-06-05
SP-137,220,43.43,2025-01-15
SP-428,315,43.89,2024-11-01
SP-370,336,77.59,2024-11-06
SP-478,19,199.58,2024-04-29
SP-415,229,389.2,2025-04-27
SP-247,5,68.0,2025-04-24
SP-339,229,157.94,2024-10-08
SP-190,288,376.52,2024-09-15
SP-391,253,148.98,2025-04-24
SP-285,229,132.24,2025-05-19
SP-307,430,180.49,2024-08-15
SP-170,0,381.5,2024-10-11
SP-305,348,51.59,2024-01-12
SP-489,177,357.02,2025-03-19
SP-336,0,194.28,2025-05-26
SP-111,357,346.0,2025-07-13
SP-361,0,236.67,2024-10-11
SP-111,229,206.17,2025-01-15
SP-460,373,56.66,2024-05-13
SP-274,5,40.82,2024-11-26
SP-376,437,409.6,2025-07-24
SP-145,5,243.32,2024-09-02
SP-310,229,384.66,2025-03-12
SP-466,358,312.0,2024-01-02
SP-499,229,163.72,2025-01-24
SP-318,47,189.57,2024-04-17
SP-136,19,439.1,2025-07-15
SP-114,161,132.8,2024-05-13
SP-237,382,173.11,2024-05-05
